Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_vec:vector_P(T > 2.0s),sojournTimeU1_vec:vector_P(T > 3.0s),sojournTimeU1_vec:vector_P(T > 4.0s),sojournTimeU2_vec:vector_P(T > 2.0s),sojournTimeU2_vec:vector_P(T > 3.0s),sojournTimeU2_vec:vector_P(T > 4.0s)
Config1,2.4,3.0,5.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,3.0,6.0,0.4,0.6,0.978762096734629,0.8776360934808044,0.7688216006076088,0.9945600675283088,0.9859594955044741,0.9747101385248388
Config1,2.4,3.0,6.0,0.4,0.8,0.9972739437487741,0.972092613867691,0.9371054295190095,1.0,1.0,1.0
Config1,2.4,3.0,6.0,0.4,0.9,0.9999170382097526,0.9988587018422395,0.9960913706158303,1.0,1.0,1.0
Config1,2.4,3.0,6.0,0.6,0.6,0.9742624286130923,0.8849729040432823,0.7952920917621655,0.9897355723900941,0.9738981624364403,0.9553321985411236
Config1,2.4,3.0,6.0,0.6,0.8,1.0000035250816188,0.9997337639787022,0.9991957272049103,0.8352355959189565,0.8352355959189565,0.8352355959189565
Config1,2.4,3.0,6.0,0.6,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,3.0,6.0,0.8,0.6,0.970298591067456,0.8984342235088083,0.829706914111399,0.9814312627423366,0.9571787339451866,0.9268720908172665
Config1,2.4,3.0,6.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,3.0,6.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,4.0,0.4,0.6,0.9883893915356768,0.9140823707056196,0.8167247910657869,1.0,1.0,1.0
Config1,2.4,4.0,4.0,0.4,0.8,0.9999672945215394,0.9996067619866561,0.9990412618647674,0.7400863247254051,0.7400863247254051,0.7400863247254051
Config1,2.4,4.0,4.0,0.4,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,4.0,0.6,0.6,0.9944835537254142,0.9550815132336675,0.896904046187699,1.0,1.0,1.0
Config1,2.4,4.0,4.0,0.6,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,4.0,0.6,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,4.0,0.8,0.6,0.9999277228428158,0.9994257805277952,0.9989783615593363,0.7888828769228786,0.7888828769228786,0.7888828769228786
Config1,2.4,4.0,4.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,4.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,5.0,0.4,0.6,0.9865258374087634,0.8970722548729456,0.7879621863895071,1.0,1.0,1.0
Config1,2.4,4.0,5.0,0.4,0.8,0.9974302917894508,0.9810167626778713,0.9578389256132425,1.0,1.0,1.0
Config1,2.4,4.0,5.0,0.4,0.9,1.0,1.0000479676158618,0.9999478630894267,0.8352355959189565,0.8352355959189565,0.8352355959189565
Config1,2.4,4.0,5.0,0.6,0.6,0.9903348649284215,0.9283284774262415,0.8429978933088775,1.0,1.0,1.0
Config1,2.4,4.0,5.0,0.6,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,5.0,0.6,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,5.0,0.8,0.6,0.9952577410659865,0.9637483117813257,0.9154840259316629,1.0,1.0,1.0
Config1,2.4,4.0,5.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,5.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,6.0,0.4,0.6,0.9778906339620923,0.8820295599021627,0.771827660734627,0.9949134380186107,0.9875602311454976,0.9783298764551653
Config1,2.4,4.0,6.0,0.4,0.8,0.9969321004539984,0.9700742420106502,0.9337870643969168,1.0,1.0,1.0
Config1,2.4,4.0,6.0,0.4,0.9,0.9999196142918022,0.9977930918875432,0.9951162034060081,1.0,1.0,1.0
Config1,2.4,4.0,6.0,0.6,0.6,0.9726321113387725,0.8864167252473646,0.7979400971552085,0.9876428540618943,0.9712471479985278,0.9513623486995939
Config1,2.4,4.0,6.0,0.6,0.8,1.0000233566610763,0.9998722579347051,0.9995554280294385,0.7888828769228786,0.7888828769228786,0.7888828769228786
Config1,2.4,4.0,6.0,0.6,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,6.0,0.8,0.6,0.9674594822965024,0.8940613536045257,0.8270236150342278,0.9821997509834757,0.9550946974343315,0.925448233267742
Config1,2.4,4.0,6.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,2.4,4.0,6.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,2.0,4.0,0.4,0.6,0.988951683073471,0.9121901138114082,0.8166258254282884,1.0,1.0,1.0
Config1,3.0,2.0,4.0,0.4,0.8,0.9986661385402026,0.986220895681566,0.965658156614779,1.0,1.0,1.0
Config1,3.0,2.0,4.0,0.4,0.9,0.9982804305009062,0.9857004277020036,0.9666694685108987,1.0,1.0,1.0
Config1,3.0,2.0,4.0,0.6,0.6,0.9946843290409251,0.9538651806704482,0.8969544818654464,1.0,1.0,1.0
Config1,3.0,2.0,4.0,0.6,0.8,0.9994240897141875,0.9957946817515095,0.9892954955796315,1.0,1.0,1.0
Config1,3.0,2.0,4.0,0.6,0.9,0.9998168852895819,0.9959308535825452,0.9890266525935738,1.0,1.0,1.0
Config1,3.0,2.0,4.0,0.8,0.6,0.9999534481605235,0.9995436602206743,0.9988719536131105,0.6888828769228785,0.6888828769228785,0.6888828769228785
Config1,3.0,2.0,4.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,2.0,4.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,2.0,5.0,0.4,0.6,0.9857926337010497,0.898458371261771,0.7888116890007857,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.4,0.8,0.9980652308441827,0.98220447968571,0.9579959005206392,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.4,0.9,0.9987946713833262,0.986216145235617,0.964281032697823,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.6,0.6,0.9915739770878315,0.9272220856140638,0.843067039017239,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.6,0.8,0.9985925652158,0.9886820583115348,0.9716286630086471,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.6,0.9,0.9990745869806845,0.9902459522481857,0.9736079562543217,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.8,0.6,0.9953455217086858,0.9615961104844049,0.9126223479491602,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.8,0.8,0.999837665033168,0.9984998773217224,0.9958475496424852,1.044051794835243,1.044051794835243,1.044051794835243
Config1,3.0,2.0,5.0,0.8,0.9,1.0000065497260813,0.998599458537955,0.9951839918082682,1.0214559304698378,1.0214559304698378,1.0214559304698378
Config1,3.0,2.0,6.0,0.4,0.6,0.978050019589781,0.8792803456144779,0.7704671006387349,0.994461138580794,0.9869307662694718,0.9763245801611536
Config1,3.0,2.0,6.0,0.4,0.8,0.9966782739248033,0.9701895321351579,0.9344240383042649,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.4,0.9,0.9984985201091048,0.9860685964245273,0.9643510972581101,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.6,0.6,0.9728523147218309,0.8843207505989071,0.7928084486560438,0.9885599268658037,0.9711938406885662,0.9505395894217716
Config1,3.0,2.0,6.0,0.6,0.8,0.9979032934529777,0.9848668878372642,0.9643911863870054,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.6,0.9,0.9982511319575524,0.9848905761608667,0.9661057478592309,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.8,0.6,0.9694817525190768,0.898013218259681,0.8290761175090428,0.9831025682525383,0.9585342893219296,0.9294856702839952
Config1,3.0,2.0,6.0,0.8,0.8,0.9991309964932092,0.9903358207056101,0.9771892870836079,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.8,0.9,0.999559546755321,0.9920322665176529,0.9790276790103792,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.4,0.6,0.9884994223132351,0.9118204576496194,0.8133294475667718,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.4,0.8,0.998237511252882,0.9845370978810294,0.964239483287038,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.4,0.9,0.9993105828757494,0.9870397814478378,0.9675592901902562,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.6,0.6,0.994422740263162,0.9518344686717203,0.8950408513848197,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.6,0.8,0.9995733212373676,0.9956289144109383,0.9897047082778957,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.6,0.9,0.999665495886853,0.9953597471722421,0.9885156234389185,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.8,0.6,1.0000166173765155,0.999899477177288,0.9994937833025963,0.6888828769228785,0.6888828769228785,0.6888828769228785
Config1,3.0,3.0,4.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,3.0,4.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,3.0,5.0,0.4,0.6,0.9864021781833282,0.896447420093299,0.7893488806118699,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.4,0.8,0.9981410128575121,0.9827340089089223,0.9593401678956993,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.4,0.9,0.9985375289410428,0.9862107905176916,0.9664639163563454,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.6,0.6,0.9900978026056625,0.9295085356341558,0.8454270924950589,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.6,0.8,0.9988496609757124,0.9889312826345477,0.9707647171150448,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.6,0.9,0.999132105005401,0.9885293344058834,0.9728948129187596,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.8,0.6,0.995294360967812,0.9615829682092107,0.9124333187591954,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.8,0.8,0.9999174450871615,0.998782449109021,0.9961983492884372,1.0546512027204131,1.0546512027204131,1.0546512027204131
Config1,3.0,3.0,5.0,0.8,0.9,0.999956663251568,0.9982354781361386,0.9958621479571101,1.0546512027204131,1.0546512027204131,1.0546512027204131
Config1,3.0,3.0,6.0,0.4,0.6,0.9777706063001147,0.8779395959508568,0.7683086663573154,0.9945774190188874,0.9875260420643722,0.9779901809001695
Config1,3.0,3.0,6.0,0.4,0.8,0.9966624679526717,0.9704846575902135,0.9331489390462445,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.4,0.9,0.9979365386189414,0.9853258029206299,0.9645828938268248,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.6,0.6,0.9731127438546163,0.8862243230785812,0.797194457641033,0.9855198289641482,0.9684961622363794,0.9475392882571809
Config1,3.0,3.0,6.0,0.6,0.8,0.9982675075617036,0.9857287978429672,0.9656066690899426,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.6,0.9,0.9983683711619568,0.9850064664032269,0.9659329168795425,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.8,0.6,0.9678473620291396,0.8942597330888973,0.8258729306083764,0.9828537316667326,0.9608109007101311,0.9308036063198943
Config1,3.0,3.0,6.0,0.8,0.8,0.9993056552474547,0.9916693126125993,0.9795745100637275,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.8,0.9,0.9989276499419303,0.9912919850060862,0.977365838928953,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.4,0.6,0.9889289930222295,0.9115105988625967,0.8121542646608939,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.4,0.8,0.9982346842691012,0.9848585376321,0.9649860790836235,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.4,0.9,0.9993318752837623,0.9878008847515708,0.9687810065875787,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.6,0.6,0.9943103618238988,0.9535917612440888,0.8935020000426014,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.6,0.8,0.9996330325161019,0.9960968189049952,0.9896953099381419,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.6,0.9,0.999755699134915,0.9959493370301193,0.9888476809663869,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.8,0.6,0.9999727673282856,0.9992707864081747,0.9981272663354089,0.8352355959189565,0.8352355959189565,0.8352355959189565
Config1,3.0,4.0,4.0,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,4.0,4.0,0.8,0.9,1.0,1.0,1.0,0.0,0.0,0.0
Config1,3.0,4.0,5.0,0.4,0.6,0.9861379212820941,0.8977177800715169,0.7896567017416344,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.4,0.8,0.9984852678958183,0.9811497814370207,0.9569035647762797,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.4,0.9,0.9989035613256955,0.985700099982958,0.9672842613991757,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.6,0.6,0.9902551851529104,0.9267166800001735,0.8414091078612175,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.6,0.8,0.9985899391459293,0.9875255703354291,0.9705693526260913,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.6,0.9,0.9992880793576431,0.9894736516283441,0.9737719648431925,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.8,0.6,0.9950941493282341,0.9628287277805531,0.9142906271311394,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.8,0.8,0.999866866728595,0.998497777429647,0.9964113300674492,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.8,0.9,0.9999568666625339,0.9987669531562613,0.9958909949324461,1.0546512027204131,1.0546512027204131,1.0546512027204131
Config1,3.0,4.0,6.0,0.4,0.6,0.9774967833627933,0.8781151236698148,0.767920081986585,0.9950164762991687,0.9872420715981979,0.9767275181650975
Config1,3.0,4.0,6.0,0.4,0.8,0.9968416154648744,0.9702183541349118,0.9349910008434621,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.4,0.9,0.999434163262247,0.9867812860762191,0.9656754379078386,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.6,0.6,0.9746326223095579,0.8889727578124844,0.7988952893903867,0.9885855002312384,0.9723089126688418,0.9518155495825129
Config1,3.0,4.0,6.0,0.6,0.8,0.9987137747551684,0.9860584263049198,0.9671001010891074,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.6,0.9,0.9989911808986968,0.9879466746533484,0.9696438610330955,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.8,0.6,0.9676406461148933,0.8943879770280323,0.8256233306984763,0.9812979959103498,0.9533075712915463,0.920638917918401
Config1,3.0,4.0,6.0,0.8,0.8,0.9994111632874625,0.9922218102284664,0.9790780500830244,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.8,0.9,0.9990868801441162,0.9922827781418729,0.979860933241119,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.4,0.6,0.9885225942821746,0.9127379835611783,0.8149693899646814,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.4,0.8,0.9970039597739141,0.9730192572051232,0.9366223439715737,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.4,0.9,0.9975311734653629,0.9732389018154218,0.9354499058356941,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.6,0.6,0.9942664005182732,0.9544433147565683,0.8959739871675678,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.6,0.8,0.9974432933346191,0.9791853568442163,0.9488103351758317,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.6,0.9,0.9977495836674911,0.9785538150428499,0.9516959874424253,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.8,0.6,0.9994469934901985,0.9948564563763758,0.9876840263369538,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.8,0.8,0.9995907782200975,0.9948517483362579,0.9884132001790741,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.8,0.9,0.9996952299815132,0.9957478569878211,0.9875757988811081,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.4,0.6,0.9860180652905391,0.8965015184385502,0.7900067859628369,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.4,0.8,0.9971943691273695,0.9722730946869157,0.9363395625837065,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.4,0.9,0.9982026732318185,0.9746032624293132,0.942487340557857,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.6,0.6,0.9908481499041569,0.9278024645797189,0.8426311456042926,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.6,0.8,0.9967824095674294,0.9745535975755972,0.9370930224579684,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.6,0.9,0.9970375037671778,0.974368073505268,0.9389844017678578,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.8,0.6,0.9952831868217416,0.9603239858906855,0.9112987746833641,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.8,0.8,0.9979681376323409,0.9810621329375121,0.9540276068761246,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.8,0.9,0.9979114600063906,0.9821175495442623,0.9582085187381016,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.4,0.6,0.9783005676822614,0.8772922940774609,0.7679108913453628,0.9950703564333506,0.9872098979515254,0.9774398493211267
Config1,3.5,2.0,6.0,0.4,0.8,0.9964454973110369,0.9699420530709322,0.9324817840957291,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.4,0.9,0.9970950976539861,0.9781422368715663,0.9476711704432876,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.6,0.6,0.9743955934094412,0.8892469878314978,0.7992942729025115,0.9892780020937495,0.9729183251743376,0.9528927699057144
Config1,3.5,2.0,6.0,0.6,0.8,0.9972501905692319,0.9730247340743978,0.9336212813298295,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.6,0.9,0.9974147122422362,0.9741051278030705,0.9370469042231832,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.8,0.6,0.9677260028710076,0.8932498747710248,0.827705097957961,0.9824228206333572,0.9584840594560264,0.925649348996758
Config1,3.5,2.0,6.0,0.8,0.8,0.9974326224905352,0.9759530316393726,0.9419127931279829,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.8,0.9,0.9976035200685145,0.977000613151028,0.9445013630174562,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.4,0.6,0.9900507466654566,0.9100371312861166,0.8138182338496734,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.4,0.8,0.9970412665049658,0.9715407171056797,0.9366568011316642,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.4,0.9,0.9963620522987757,0.972801133368802,0.938679457144536,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.6,0.6,0.9938417953325912,0.9543538926330715,0.8970416046357242,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.6,0.8,0.9976937760432633,0.9784395946153833,0.9499323856406121,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.6,0.9,0.9987794745818558,0.9813914311679993,0.955750728895598,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.8,0.6,0.9993831958927608,0.9943914067462796,0.9862586133692854,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.8,0.8,0.9997233050843396,0.9959778189200391,0.9894282501074833,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.8,0.9,0.9996305906918871,0.9947568516383919,0.9880836340701721,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.4,0.6,0.9855802219185956,0.8973953929556951,0.7910236921264641,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.4,0.8,0.9971172804518527,0.9713210078957096,0.9370024140733955,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.4,0.9,0.9976020994858414,0.9726096458655061,0.9401732662978224,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.6,0.6,0.9900879065932837,0.9267320737258334,0.840969223679471,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.6,0.8,0.996759180210035,0.9735322169599078,0.9385723094111889,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.6,0.9,0.9968564086299889,0.9748984259736981,0.939060851672662,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.8,0.6,0.9952090138035248,0.9613389503756271,0.9127354576247327,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.8,0.8,0.9976877061266873,0.9820312899294141,0.9557191569067742,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.8,0.9,0.9985821437813741,0.9832030143922148,0.9580623387011199,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.4,0.6,0.9778452623717868,0.8787962856796726,0.7681083471547059,0.9943365354399877,0.9848453889422918,0.9751969898409103
Config1,3.5,3.0,6.0,0.4,0.8,0.996523211608271,0.9728493382113278,0.9351250261843407,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.4,0.9,0.9979703506311249,0.9762840898239616,0.9461992475404795,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.6,0.6,0.9747290706735471,0.889360233671394,0.8007046323826839,0.9883308381400708,0.9731688460838585,0.9527484716119174
Config1,3.5,3.0,6.0,0.6,0.8,0.9964898028648228,0.9708129432834295,0.936187776544282,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.6,0.9,0.9973491227071306,0.9752771022548454,0.9391295272461225,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.8,0.6,0.969127299308659,0.8923265447382263,0.8239403135736021,0.9825649683930607,0.9563175400864994,0.9244361826650411
Config1,3.5,3.0,6.0,0.8,0.8,0.9978560896254299,0.9755640465569696,0.9427965879477209,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.8,0.9,0.9979187688745715,0.9757589104446297,0.9436194040258146,1.0,1.0,1.0
