Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_vec:vector_Stima_Minimo_05perc,sojournTimeU1_vec:vector_Stima_Massimo_95perc,sojournTimeU2_vec:vector_Stima_Minimo_05perc,sojournTimeU2_vec:vector_Stima_Massimo_95perc
Config1,3.5,3.0,6.0,0.6,0.6,2.301465973874625,72.14612202650378,4.12742769538469,429.62944204918466
Config1,3.5,3.0,6.0,0.6,0.8,3.5518647375491854,29893.86906091276,13923.957292383162,54038.77524289272
Config1,3.5,3.0,6.0,0.6,0.9,3.6261214122077297,49330.2966586114,15279.21694984246,57931.04722347729
Config1,3.5,3.0,6.0,0.8,0.6,2.2255325201476923,103.09457778921357,3.1023520910342075,302.41259022885384
Config1,3.5,3.0,6.0,0.8,0.8,3.7467915742536277,39539.02343571031,10034.248019084931,48796.18732363308
Config1,3.5,3.0,6.0,0.8,0.9,3.7262610278479995,51146.958310301256,12009.206086481692,55122.45309785693
Config1,3.5,4.0,4.0,0.4,0.6,2.5908284404820376,74.61009834286462,10117.59839956435,42240.111527281675
Config1,3.5,4.0,4.0,0.4,0.8,3.5592577627149127,29721.112533331347,22450.575062622953,59842.134341785546
Config1,3.5,4.0,4.0,0.4,0.9,3.6264998053232302,50159.153689911735,23243.21872476056,61144.94061229863
Config1,3.5,4.0,4.0,0.6,0.6,3.0173644247405926,147.39926742524523,14605.975691055264,48418.313882261005
Config1,3.5,4.0,4.0,0.6,0.8,3.9462904236564578,42407.85646048159,24460.72108719311,60422.3000337512
Config1,3.5,4.0,4.0,0.6,0.9,3.998665328309175,51670.82887707399,25660.054348270198,61134.3130053638
Config1,3.5,4.0,4.0,0.8,0.6,8.00656464917091,6067.63673296747,29746.983938125795,58651.021276155334
Config1,3.5,4.0,4.0,0.8,0.8,7.7928154008206105,45484.29728035122,32310.657485548214,59774.60310461266
Config1,3.5,4.0,4.0,0.8,0.9,8.917292324718693,52431.03855556231,33932.66592622034,60385.38653968909
Config1,3.5,4.0,5.0,0.4,0.6,2.4737429883746875,61.790944035560116,3539.7736021206656,23180.536901087184
Config1,3.5,4.0,5.0,0.4,0.8,3.636461024047565,14357.211942458138,18567.603564620076,55882.758220175325
Config1,3.5,4.0,5.0,0.4,0.9,3.648825986799295,46560.52035582728,19658.535968621694,57203.394560247914
Config1,3.5,4.0,5.0,0.6,0.6,2.705471012729858,92.0885249217082,3509.875597605005,23035.75219834145
Config1,3.5,4.0,5.0,0.6,0.8,3.676629827510523,36452.088956281674,17878.81309744374,56781.1376609478
Config1,3.5,4.0,5.0,0.6,0.9,3.630298723660842,50601.07497410233,19313.763701896434,58094.44041373483
Config1,3.5,4.0,5.0,0.8,0.6,3.2430846842666754,193.65294436468838,3658.3605419248606,24088.13355223044
Config1,3.5,4.0,5.0,0.8,0.8,4.1560201682186575,42956.91785733207,16902.80336523099,55235.661297479935
Config1,3.5,4.0,5.0,0.8,0.9,4.189245812821137,51587.272112926774,18270.0703463186,56419.6641347716
Config1,3.5,4.0,6.0,0.4,0.6,2.2970656708073998,55.8930092303868,8.473800795458112,621.6283244010876
Config1,3.5,4.0,6.0,0.4,0.8,3.5582325676718347,923.8912709561413,13944.981628487996,53268.661259541754
Config1,3.5,4.0,6.0,0.4,0.9,3.7685289706671297,43679.70825880467,17021.66812779633,58625.5733333322
Config1,3.5,4.0,6.0,0.6,0.6,2.3067335920854672,71.60845161052751,4.036418564475383,447.7801717463809
Config1,3.5,4.0,6.0,0.6,0.8,3.5713664833569654,30056.53683844083,13622.213518888482,53384.08654622687
Config1,3.5,4.0,6.0,0.6,0.9,3.5880200607750026,48988.93842106178,15536.632381832746,56868.67851537837
Config1,3.5,4.0,6.0,0.8,0.6,2.2459988726611826,107.55082959546846,3.19545316748082,360.93829714212245
Config1,3.5,4.0,6.0,0.8,0.8,3.7206269479058527,39661.65148097593,9707.03686167354,48957.50536310542
Config1,3.5,4.0,6.0,0.8,0.9,3.7221568010724204,50463.69353793428,12624.8022359309,56798.73011174692
Config2,2.4,2.0,4.0,0.4,0.6,4.404996386520573,105.69397785405422,22063.39327562361,57007.430013405195
Config2,2.4,2.0,4.0,0.4,0.8,3922.6776246007876,35553.85345178805,,
Config2,2.4,2.0,4.0,0.4,0.9,7416.840585211144,52036.830472675625,,
Config2,2.4,2.0,4.0,0.6,0.6,1923.1838597299052,14580.51495891315,,
Config2,2.4,2.0,4.0,0.6,0.8,8215.198731513874,47157.51086721074,,
