Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_vec:vector_P(T > 2.0s),sojournTimeU1_vec:vector_P(T > 3.0s),sojournTimeU1_vec:vector_P(T > 4.0s),sojournTimeU2_vec:vector_P(T > 2.0s),sojournTimeU2_vec:vector_P(T > 3.0s),sojournTimeU2_vec:vector_P(T > 4.0s)
Config1,3.0,2.0,5.0,0.8,0.8,0.9995691723793003,0.9978189235706612,0.9943091137267187,1.0,1.0,1.0
Config1,3.0,2.0,5.0,0.8,0.9,0.9997445989860756,0.9970925456120627,0.9927942745843443,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.4,0.6,0.9755241286238512,0.8732851898760187,0.763033932614709,0.9930478087530229,0.9836799035259622,0.9704055610162522
Config1,3.0,2.0,6.0,0.4,0.8,0.9960366465883416,0.9684700046753931,0.9319088744731406,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.4,0.9,0.9977822006816887,0.9840179812334908,0.9609849866716391,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.6,0.6,0.9710275962353274,0.8818104813510399,0.7889483742329353,0.9869102310460229,0.968394518751636,0.9464216431526434
Config1,3.0,2.0,6.0,0.6,0.8,0.9973166623625913,0.9837080057211463,0.9624088596074616,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.6,0.9,0.9974961089705101,0.983141910189007,0.9637161656917155,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.8,0.6,0.966742443957042,0.8926540766401487,0.8231153505369564,0.979754344398593,0.9532061864551584,0.9214208031642958
Config1,3.0,2.0,6.0,0.8,0.8,0.998770166932162,0.9892490590079046,0.9752997018034625,1.0,1.0,1.0
Config1,3.0,2.0,6.0,0.8,0.9,0.9989743981583559,0.9903739176591915,0.9768609415471019,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.4,0.6,0.9875958214314844,0.9088277814203354,0.8088409990924837,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.4,0.8,0.9976931997054794,0.9832047222573823,0.9620561202677494,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.4,0.9,0.9988421353397878,0.9853621531091272,0.964221845381507,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.6,0.6,0.9936747285860011,0.949893078775264,0.891099851637863,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.6,0.8,0.9993489921548271,0.9950918478204827,0.9881894860526789,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.6,0.9,0.9992811302817444,0.9944271795664757,0.9865947873136649,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.8,0.6,0.9998222009673874,0.9989734956197627,0.9977230271216426,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config1,3.0,3.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.4,0.6,0.9854591924199847,0.8927794783835543,0.7830678118074453,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.4,0.8,0.997599535606479,0.9810973965753093,0.9562823188715827,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.4,0.9,0.9979291436611943,0.9846096647862085,0.9630049453749233,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.6,0.6,0.9892663913677395,0.9263528689088085,0.8411647255180481,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.6,0.8,0.9985363571485882,0.9875535191756816,0.9684095316962062,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.6,0.9,0.9986715038990062,0.9870343172969029,0.9696072571344183,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.8,0.6,0.9947225736281698,0.9596123729906235,0.9090972448201555,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.8,0.8,0.9997995406579442,0.99809336945225,0.9944099402120301,1.0,1.0,1.0
Config1,3.0,3.0,5.0,0.8,0.9,0.9997423051977584,0.9974408416944067,0.9944735444981487,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.4,0.6,0.9753697032726227,0.8737705713481875,0.7627379190755358,0.9935002353201602,0.9845233372144706,0.973100176704512
Config1,3.0,3.0,6.0,0.4,0.8,0.9958197812359735,0.968685203347532,0.9291896339966792,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.4,0.9,0.9969415064937636,0.9825628471034691,0.9602755594003742,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.6,0.6,0.9706643858296647,0.8816043621183896,0.7929474875721052,0.9835877835969283,0.9652273870794223,0.9405323655494892
Config1,3.0,3.0,6.0,0.6,0.8,0.9975983996734457,0.9844287942498255,0.9639712118812126,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.6,0.9,0.9978614619860746,0.9832120844463397,0.9628938083144198,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.8,0.6,0.9660118066625454,0.8902810143961746,0.8216976803719322,0.9802217215848898,0.9555518771321928,0.9232697002961292
Config1,3.0,3.0,6.0,0.8,0.8,0.998955802440469,0.9907263011359625,0.9775387542347789,1.0,1.0,1.0
Config1,3.0,3.0,6.0,0.8,0.9,0.9985476904168659,0.9897652077432021,0.9747539039730402,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.4,0.6,0.9877019495581623,0.9078336531224529,0.8075147582934541,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.4,0.8,0.9975315696735605,0.9831737071572103,0.961900831262053,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.4,0.9,0.9987256523526756,0.9858366750022597,0.9653517578758241,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.6,0.6,0.9936503908510975,0.9509481200340989,0.8902605826237509,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.6,0.8,0.9993794381303743,0.9953007459996754,0.988404743933889,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.6,0.9,0.9993242015249091,0.994872300466886,0.9871462933282921,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.8,0.6,0.9998480455251751,0.9984670364702385,0.9960820137203082,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config1,3.0,4.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.4,0.6,0.9843244890538484,0.8934363098773396,0.7845995995183505,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.4,0.8,0.9977796344049684,0.979540433417449,0.95443253562804,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.4,0.9,0.9981591432106949,0.9838178333316894,0.9644813898750684,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.6,0.6,0.9892437323025955,0.9244398811747836,0.8381287803672685,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.6,0.8,0.9981242543794758,0.9865063536381662,0.9682132533034308,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.6,0.9,0.9986653834391411,0.9879264863533299,0.9708737231541438,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.8,0.6,0.9945690713483207,0.9603916183517895,0.9106415515228659,1.0,1.0,1.0
