Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,queueLenNode1_U1:timeavg,queueLenNode1_U2:timeavg,queueLenSS1:timeavg,queueLenSS2:timeavg,CodaTotale_Nodo1,CodaTotale_Nodo2
Config1,2.4,4.0,4.0,0.8,0.6,148.5365996264557,2704.5218091671663,1.155506733266544,0.005690969067474964,2837.770477059825,1.1580651783311806
Config1,2.4,4.0,4.0,0.8,0.8,5584.57973284445,2776.6854252169555,14.09122939891334,0.0,8351.303178565404,14.09122939891334
Config1,2.4,4.0,4.0,0.8,0.9,6557.002167234508,2771.6540118840776,1909.7132113654625,0.0,9316.78381777188,1909.7132113654625
Config1,2.4,4.0,5.0,0.4,0.6,0.45145492898015244,1360.165550300126,0.10391614039609796,0.8708299638024202,1360.6133505631046,0.9671403183650723
Config1,2.4,4.0,5.0,0.4,0.8,3.041255505658292,5767.933350621072,2.329063862392263,0.3595675287577577,5770.820135798978,2.63199895276877
Config1,2.4,4.0,5.0,0.4,0.9,103.76861030725347,6625.182403648998,1657.0583610667327,0.005632618670589017,6706.246257316418,1657.0623389065815
Config1,2.4,4.0,5.0,0.6,0.6,1.0103903201498519,903.4312234912152,0.25988039947242986,0.3495335845093066,904.4176315771361,0.6007660979703259
Config1,2.4,4.0,5.0,0.6,0.8,1159.5642220157608,4426.575246025457,20.23117305606202,0.0,5565.79958414225,20.23117305606202
Config1,2.4,4.0,5.0,0.6,0.9,2109.5234845749155,4445.340436777697,1883.7155448328365,0.0,6532.723169908413,1883.7155448328365
Config1,2.4,4.0,5.0,0.8,0.6,3.0435569762089183,507.07011730932106,0.5837635529194892,0.11816267653304768,509.9818828163693,0.6932949372509676
Config1,2.4,4.0,5.0,0.8,0.8,3401.9319382978233,2245.746824986906,17.18347312650378,0.0,5623.569333562453,17.18347312650378
Config1,2.4,4.0,5.0,0.8,0.9,4344.104053553895,2205.237467138656,1861.199984862038,0.0,6537.245742732144,1861.199984862038
Config1,2.4,4.0,6.0,0.4,0.6,0.33001345605665716,20.820342527170265,0.06912599136986695,0.9403664369285692,21.148788487600008,1.0054586204340843
Config1,2.4,4.0,6.0,0.4,0.8,1.4135667394076612,4075.3018913913093,0.9978989797348358,0.8142083306080353,4076.690750194022,1.7576967394948264
Config1,2.4,4.0,6.0,0.4,0.9,17.49080585468182,5485.594276320243,1040.0837877217589,0.02619523936569976,5501.419297800665,1040.1058028411244
Config1,2.4,4.0,6.0,0.6,0.6,0.6294225718378444,7.532160006937654,0.16825624195288735,0.31658024426351183,8.152099354585724,0.48202800014411534
Config1,2.4,4.0,6.0,0.6,0.8,120.41399759304458,3627.4472063704948,13.051974242148267,0.008723835613853379,3732.031260293604,13.055477493143398
Config1,2.4,4.0,6.0,0.6,0.9,1063.3024864642946,3711.6725595738,1828.262269719994,0.0,4757.638747465828,1828.262269719994
Config1,2.4,4.0,6.0,0.8,0.6,1.2064365928065937,3.235338694717357,0.3408546850115148,0.08007091980177923,4.426039700811137,0.4183391673055025
Config1,2.4,4.0,6.0,0.8,0.8,1928.9014385980656,1858.5520039230853,14.547318333233656,0.0,3768.7436589491244,14.547318333233656
Config1,2.4,4.0,6.0,0.8,0.9,2865.043712175018,1849.2011559381983,1872.6226733462138,0.0,4692.630008102852,1872.6226733462138
Config1,3.0,2.0,4.0,0.4,0.6,0.6676477486817622,3938.609015168001,0.34438568578900175,0.058395216331809593,3939.270540857548,0.400384811681549
Config1,3.0,2.0,4.0,0.4,0.8,3.7038728849964184,7715.083246545727,787.832232419243,0.01523091336659933,7718.696773377378,787.8465721521567
Config1,3.0,2.0,4.0,0.4,0.9,3.6632633363722173,8038.313747568796,3144.9642219192356,0.019244628119289658,8041.879729529558,3144.9815232772003
Config1,3.0,2.0,4.0,0.6,0.6,2.1016688537250414,3400.925905433454,1.2588343027031212,0.02184575455614847,3402.9837740514645,1.2786047643905205
Config1,3.0,2.0,4.0,0.6,0.8,18.185322843740817,5414.418828149166,2972.509479312548,0.0033264955401323074,5431.0327269861555,2972.512299741098
Config1,3.0,2.0,4.0,0.6,0.9,18.61475778795578,5461.119435143741,5634.194786934857,0.004480525948127447,5476.948066252531,5634.198528102548
Config1,3.0,2.0,4.0,0.8,0.6,141.75846240399756,2692.8021980156136,5.782169029596083,0.000665571110540642,2819.0289436180865,5.782407431138964
Config1,3.0,2.0,4.0,0.8,0.8,1909.7076845067281,2787.5107093205493,3758.8747492927923,0.0,4668.424075938321,3758.8747492927923
Config1,3.0,2.0,4.0,0.8,0.9,1964.3246866696636,2753.6923945719077,6432.750105694004,0.0,4701.130846114803,6432.750105694004
Config1,3.0,2.0,5.0,0.4,0.6,0.4464609261896791,1395.3015651547817,0.19923203388147606,0.08156082690920965,1395.740905081071,0.27802915839173903
Config1,3.0,2.0,5.0,0.4,0.8,2.3985142472091847,5766.522036949027,22.52836358828513,0.02580787097993294,5768.873964482608,22.551482220657494
Config1,3.0,2.0,5.0,0.4,0.9,2.6698916356577764,6260.91980326521,2164.0829875544614,0.025277508818293274,6263.539593629398,2164.106972366528
Config1,3.0,2.0,5.0,0.6,0.6,0.9787554097624521,957.3751775188988,0.5681603675614738,0.040639233909135146,958.3367146377602,0.6071734698351444
Config1,3.0,2.0,5.0,0.6,0.8,5.406557992162089,4000.277449108102,1650.0344905169163,0.010290831170240574,4005.4239143920013,1650.0440534383204
Config1,3.0,2.0,5.0,0.6,0.9,5.356145595633695,4230.432837908755,4154.718637192588,0.013130185643368111,4235.565477696278,4154.730941519917
Config1,3.0,2.0,5.0,0.8,0.6,2.698367495404788,472.7340593752544,1.5560907845463843,0.016343464382142944,475.3697538857108,1.5705892209781849
Config1,3.0,2.0,5.0,0.8,0.8,49.431365507032424,2152.2826329578793,3380.952815857364,0.0018424018650267122,2197.6502422549097,3380.9543746033596
Config1,3.0,2.0,5.0,0.8,0.9,60.87020887913324,2191.8459151101597,6107.302307598533,0.0023916711400644936,2243.3784034982864,6107.303809161403
Config1,3.0,2.0,6.0,0.4,0.6,0.32745449431042867,20.60509296299857,0.12489700697231867,0.08528347607487033,20.92799153790958,0.20812408739115865
Config1,3.0,2.0,6.0,0.4,0.8,1.282597835486661,4068.188666277688,3.2603519643118375,0.06298864499862945,4069.4422075620078,3.3175160545179465
