Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,queueLenNode1_U1:timeavg,queueLenNode1_U2:timeavg,queueLenSS1:timeavg,queueLenSS2:timeavg,CodaTotale_Nodo1,CodaTotale_Nodo2
Config1,2.4,2.0,4.0,0.4,0.6,0.6480113173090915,3818.048700841392,0.16034449961993363,0.05435066110420646,3818.707355534679,0.21722330115070426
Config1,2.4,2.0,4.0,0.4,0.8,47.45990257412679,8144.124422940383,10.766397721704777,8.355839395579883e-05,8204.758160949623,10.767969338445734
Config1,2.4,2.0,4.0,0.4,0.9,899.1600922733896,8202.374684108436,1694.2968067304796,0.0,9135.752280891964,1694.2968067304796
Config1,2.4,2.0,4.0,0.6,0.6,2.087553335211626,3258.007791246622,0.4748632559097798,0.01860569130158682,3260.1126043435575,0.4950587693333883
Config1,2.4,2.0,4.0,0.6,0.8,2693.5612410133767,5473.126759915299,12.55571666382657,0.0,8193.950747869916,12.55571666382657
Config1,2.4,2.0,4.0,0.6,0.9,3555.9958948767776,5474.410146138133,1790.0440103507985,0.0,9054.432045759948,1790.0440103507985
Config1,2.4,2.0,4.0,0.8,0.6,92.59878978410745,2662.798902425859,1.091585961711186,1.2454528068296894e-05,2771.798387469425,1.091938425804637
Config1,2.4,2.0,4.0,0.8,0.8,5473.322088509202,2738.5934390481093,11.357999423932338,0.0,8223.464337971487,11.357999423932338
Config1,2.4,2.0,4.0,0.8,0.9,6349.290474005393,2745.548284078121,1735.9228263732489,0.0,9111.369623447934,1735.9228263732489
Config1,2.4,2.0,5.0,0.4,0.6,0.4371748910078893,1273.782867942044,0.09619537293409124,0.075466272450918,1274.2252979561501,0.1741096521348416
Config1,2.4,2.0,5.0,0.4,0.8,2.6064392783469184,5731.003565054222,1.8002447148959095,0.02855212239296845,5733.828455898466,1.8349151212890211
Config1,2.4,2.0,5.0,0.4,0.9,40.5952584443704,6539.71166302772,1616.377648897392,0.0006427381619553306,6596.336751051506,1616.3789397647633
Config1,2.4,2.0,5.0,0.6,0.6,0.9824748656741173,861.3570964999528,0.249117641925416,0.03823937401783539,862.3600826501739,0.28984084031355023
Config1,2.4,2.0,5.0,0.6,0.8,1052.8046033467572,4372.149615053393,11.455133115580592,0.0,5446.532924416881,11.455133115580592
Config1,2.4,2.0,5.0,0.6,0.9,1960.9009394409356,4390.1977911667655,1788.050044498161,0.0,6371.20621654533,1788.050044498161
Config1,2.4,2.0,5.0,0.8,0.6,2.7218221547178634,403.8864085583412,0.5527592587544565,0.014109310585215102,406.77063669447887,0.5679420182549828
Config1,2.4,2.0,5.0,0.8,0.8,3284.900303927077,2190.583414221078,11.735838850999418,0.0,5494.8554093747425,11.735838850999418
Config1,2.4,2.0,5.0,0.8,0.9,4172.827442779422,2166.3247226132917,1713.5234955374685,0.0,6359.572679989101,1713.5234955374685
Config1,2.4,2.0,6.0,0.4,0.6,0.3177614192302554,11.621462279373096,0.056584411408417454,0.07940564646034672,11.944366988682996,0.13816848676008248
Config1,2.4,2.0,6.0,0.4,0.8,1.2745177552349385,3972.363936829376,0.8501888996109599,0.06354309967334049,3973.7158688935447,0.9205597263185838
Config1,2.4,2.0,6.0,0.4,0.9,13.059377760324395,5395.021131918769,997.7030248609133,0.003492369680592243,5410.021616650273,997.7068409885212
Config1,2.4,2.0,6.0,0.6,0.6,0.5929404198532735,5.294048373482435,0.15384908475178558,0.034695900303815516,5.8921617635779215,0.1906598137893135
Config1,2.4,2.0,6.0,0.6,0.8,44.746806597342356,3555.5072584516047,9.387260617734633,0.00048622675034263793,3612.853482125919,9.38877912350282
Config1,2.4,2.0,6.0,0.6,0.9,895.4372399976446,3635.148753442853,1704.443342180137,0.0,4547.786066741074,1704.443342180137
Config1,2.4,2.0,6.0,0.8,0.6,1.1574249492923459,2.540594196892283,0.32129791600390845,0.010502006773871149,3.7075596135444284,0.33305504849222034
Config1,2.4,2.0,6.0,0.8,0.8,1796.4573814066343,1809.5766982231553,11.973105268441707,0.0,3625.0448411194993,11.973105268441707
Config1,2.4,2.0,6.0,0.8,0.9,2737.447561172966,1820.0526687161207,1762.0942714811931,0.0,4581.881160865,1762.0942714811931
Config1,2.4,3.0,4.0,0.4,0.6,0.6450987184742116,3815.608539732139,0.15475811288148403,0.19638221216814356,3816.2627948976533,0.3553996287155992
Config1,2.4,3.0,4.0,0.4,0.8,57.41261721883823,8160.01524647746,10.062019934976288,0.0005279142944865679,8230.290483868157,10.065383382669046
Config1,2.4,3.0,4.0,0.4,0.9,910.6350930611543,8222.253014073869,1734.1842874718377,0.0,9184.832889275329,1734.1842874718377
Config1,2.4,3.0,4.0,0.6,0.6,2.0276096919357554,3222.2876244625195,0.44778887883034285,0.06301980038664662,3224.3814149424184,0.5144895603229666
Config1,2.4,3.0,4.0,0.6,0.8,2735.295944281838,5459.567006138051,12.212007060629595,0.0,8228.481338987347,12.212007060629595
Config1,2.4,3.0,4.0,0.6,0.9,3631.6714761880103,5473.110448176048,1715.9934039321067,0.0,9119.364385850029,1715.9934039321067
Config1,2.4,3.0,4.0,0.8,0.6,95.53592548606485,2645.984204682272,1.089088020184731,-0.00014763764372482144,2749.5034535138,1.0917565978150423
Config1,2.4,3.0,4.0,0.8,0.8,5461.874789949502,2731.028628093363,10.981653004712626,0.0,8208.982867192588,10.981653004712626
Config1,2.4,3.0,4.0,0.8,0.9,6403.219752398144,2740.049761439064,1706.8105579739972,0.0,9160.10350322775,1706.8105579739972
Config1,2.4,3.0,5.0,0.4,0.6,0.4399770113228596,1312.5758313180447,0.09241773064113484,0.285715006353366,1313.0201960392774,0.3817543224661587
Config1,2.4,3.0,5.0,0.4,0.8,2.726254214739136,5697.98625860482,1.9445107612228967,0.10695799033807547,5700.907573793988,2.0689138379402436
Config1,2.4,3.0,5.0,0.4,0.9,42.34481029260924,6535.477152402876,1590.0181542331065,0.002119671082214636,6592.284628105494,1590.0217893358
Config1,2.4,3.0,5.0,0.6,0.6,0.9740553334455675,828.1262383953533,0.24416321917077058,0.13068059807960813,829.1154576595975,0.38034140921377596
Config1,2.4,3.0,5.0,0.6,0.8,1054.964211441871,4388.613024285368,12.204920970043265,0.0,5460.905945266372,12.204920970043265
Config1,2.4,3.0,5.0,0.6,0.9,1978.972781552535,4385.29095189209,1753.0249836558378,0.0,6400.259630515615,1753.0249836558378
Config1,2.4,3.0,5.0,0.8,0.6,2.631317649293047,436.0277896723403,0.5457315561257717,0.046116950636389854,438.7459663658967,0.5960052543022492
Config1,2.4,3.0,5.0,0.8,0.8,3272.621520025394,2197.223805830399,10.862557951010093,0.0,5495.83849748177,10.862557951010093
Config1,2.4,3.0,5.0,0.8,0.9,4150.37601301522,2178.358286220704,1767.1233532055808,0.0,6346.623175036436,1767.1233532055808
Config1,2.4,3.0,6.0,0.4,0.6,0.3182547329979477,12.049216656378022,0.06026958159433041,0.30389012679814453,12.371273499847822,0.36602800957045123
Config1,2.4,3.0,6.0,0.4,0.8,1.3278306738407903,3997.5439756153255,0.8711705292163963,0.2610319654789571,3998.915505144058,1.1584279303356637
Config1,2.4,3.0,6.0,0.4,0.9,12.992775576699554,5378.715555416115,979.4680958812755,0.00940884852883173,5393.102100959049,979.4789633713887
Config1,2.4,3.0,6.0,0.6,0.6,0.589651843418291,6.370867593561246,0.1484760236207843,0.12938808942872904,6.9647404364591745,0.2821752660664278
Config1,2.4,3.0,6.0,0.6,0.8,42.66459785664685,3539.7441009251897,9.741463392152191,0.0014455641310500908,3606.265881505611,9.746215403123212
Config1,2.4,3.0,6.0,0.6,0.9,934.4488619604315,3639.9961325865193,1682.1393568280682,0.0,4598.641224016408,1682.1393568280682
Config1,2.4,3.0,6.0,0.8,0.6,1.159271247112634,2.5314186325716737,0.3161119937890747,0.030850280569098276,3.7006545013582497,0.3484447664002395
Config1,2.4,3.0,6.0,0.8,0.8,1817.7280446230363,1817.730854623361,11.560590810150588,0.0,3646.5401799690685,11.560590810150588
Config1,2.4,3.0,6.0,0.8,0.9,2688.794898501212,1811.658687186145,1763.763059138801,0.0,4524.358993816809,1763.763059138801
Config1,2.4,4.0,4.0,0.4,0.6,0.6591082593939929,3814.8584615745713,0.15698838596759693,0.4743198367996909,3815.5252239861766,0.6355853249472597
Config1,2.4,4.0,4.0,0.4,0.8,45.378023259360006,8146.178388774083,9.263362708722518,0.002408207058974654,8208.247562881972,9.278989884712992
Config1,2.4,4.0,4.0,0.4,0.9,892.1450525874446,8184.919389896537,1708.899112293202,0.0,9110.931051904969,1708.899112293202
Config1,2.4,4.0,4.0,0.6,0.6,1.9733507180659546,3261.076440352474,0.4466730286497998,0.14061792313185315,3263.0871958566645,0.596077019626141
Config1,2.4,4.0,4.0,0.6,0.8,2718.2432307578656,5488.164353343047,11.82751544742113,0.0,8228.151377319175,11.82751544742113
Config1,2.4,4.0,4.0,0.6,0.9,3606.42563479261,5477.979865515024,1750.5059577679835,0.0,9113.468365232588,1750.5059577679835
