Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_stats_mean,sojournTimeU2_stats_mean,SoggiornoMedio_TuttiUtenti
Config1,3.0,2.0,4.0,0.6,0.6,29.50386061511995,26698.54003035266,5558.347919123104
Config1,3.0,2.0,4.0,0.6,0.8,12689.85324058317,47951.59712327615,13569.10617481405
Config1,3.0,2.0,4.0,0.6,0.9,18723.044178116044,47631.09800568397,19484.157186334905
Config1,3.0,2.0,4.0,0.8,0.6,388.7974741471123,10084.601238784175,689.9447827551077
Config1,3.0,2.0,4.0,0.8,0.8,17021.609055254594,0.0,17021.609055254594
Config1,3.0,2.0,4.0,0.8,0.9,20761.772172286277,0.0,20761.772172286277
Config1,3.0,2.0,5.0,0.4,0.6,17.006950192106988,9848.110265192192,5384.07937280289
Config1,3.0,2.0,5.0,0.4,0.8,243.87264082665394,36064.87883951411,6047.432975888883
Config1,3.0,2.0,5.0,0.4,0.9,16505.086880344992,38721.70986507089,19674.599023593873
Config1,3.0,2.0,5.0,0.6,0.6,21.760265654226266,9537.136931271221,3345.158080919447
Config1,3.0,2.0,5.0,0.6,0.8,9951.43412066913,39403.95963717758,12215.333230696659
Config1,3.0,2.0,5.0,0.6,0.9,18332.998512904484,40029.349507141684,20021.1892720459
Config1,3.0,2.0,5.0,0.8,0.6,34.034698619597464,8783.004316889383,1520.7324756265898
Config1,3.0,2.0,5.0,0.8,0.8,13406.364710706646,35468.95842852439,13730.797004886643
Config1,3.0,2.0,5.0,0.8,0.9,18564.445733117365,31531.152797473907,18842.05742606006
Config1,3.0,2.0,6.0,0.4,0.6,15.825856670859762,126.38507951320983,81.99092393784642
Config1,3.0,2.0,6.0,0.4,0.8,78.38837128142843,29072.97641151099,8274.80432564647
Config1,3.0,2.0,6.0,0.4,0.9,14869.690888120842,36048.148270960475,18508.59016553201
Config1,3.0,2.0,6.0,0.6,0.6,18.315781359156777,98.22447423963312,50.33815416131509
Config1,3.0,2.0,6.0,0.6,0.8,5915.427525574237,34414.55192348513,9037.901329103397
Config1,3.0,2.0,6.0,0.6,0.9,17889.338585129444,35665.368815127185,19811.659418593943
Config1,3.0,2.0,6.0,0.8,0.6,23.32557798954631,85.66146074539387,35.91432604273666
Config1,3.0,2.0,6.0,0.8,0.8,11455.575233781099,34689.39408355339,12661.166321513529
Config1,3.0,2.0,6.0,0.8,0.9,18604.848049878638,35747.84341280542,19524.841824701743
Config1,3.0,3.0,4.0,0.4,0.6,18.94248773334412,21167.844731611283,9342.182400349655
Config1,3.0,3.0,4.0,0.4,0.8,6180.434227538439,42164.30686340264,10207.181188314087
Config1,3.0,3.0,4.0,0.4,0.9,17725.905356639916,42735.88719395842,20464.674594015094
Config1,3.0,3.0,4.0,0.6,0.6,29.36241893309281,26334.980341859886,5586.802894846081
Config1,3.0,3.0,4.0,0.6,0.8,12775.628622813516,47729.537599323674,13722.9926729539
Config1,3.0,3.0,4.0,0.6,0.9,18588.68856085616,47869.85714616721,19387.528770837205
Config1,3.0,3.0,4.0,0.8,0.6,419.413695298122,10188.121151449088,615.9788672027214
Config1,3.0,3.0,4.0,0.8,0.8,17086.09174585687,0.0,17086.09174585687
Config1,3.0,3.0,4.0,0.8,0.9,20708.713900953473,0.0,20708.713900953473
Config1,3.0,3.0,5.0,0.4,0.6,16.970432367453054,9619.855048413345,5257.860582180594
Config1,3.0,3.0,5.0,0.4,0.8,274.95766639259267,36130.80528682352,6020.182622793555
Config1,3.0,3.0,5.0,0.4,0.9,16463.608712153047,38908.80521149548,19796.12332970534
Config1,3.0,3.0,5.0,0.6,0.6,21.532950774294896,9291.313738363557,3266.0670204037506
Config1,3.0,3.0,5.0,0.6,0.8,9819.989820971361,39670.578648408984,12187.707085688893
Config1,3.0,3.0,5.0,0.6,0.9,18402.46834436491,39979.88995165997,20044.764422031258
Config1,3.0,3.0,5.0,0.8,0.6,34.08745350151397,9138.054906027211,1577.5185367296883
Config1,3.0,3.0,5.0,0.8,0.8,13356.459026690392,37848.44566477852,13710.008134441174
Config1,3.0,3.0,5.0,0.8,0.9,18702.198083545358,40297.925931388454,18983.901508532097
Config1,3.0,3.0,6.0,0.4,0.6,15.720639979706707,133.5969066485398,86.58556206748924
Config1,3.0,3.0,6.0,0.4,0.8,78.38185277757657,28514.631760039683,8202.964608141156
Config1,3.0,3.0,6.0,0.4,0.9,14747.336853091581,36311.08571262596,18315.128027152172
Config1,3.0,3.0,6.0,0.6,0.6,18.370080389936973,88.78134789976016,46.68922178183112
Config1,3.0,3.0,6.0,0.6,0.8,5779.021542219449,34203.54820441053,8847.512761694246
Config1,3.0,3.0,6.0,0.6,0.9,17769.039352031283,36151.77143551942,19767.205822928358
Config1,3.0,3.0,6.0,0.8,0.6,23.12170437601521,87.06577601561894,36.20392148913831
Config1,3.0,3.0,6.0,0.8,0.8,11533.86594084363,34337.26469892407,12739.362198626102
Config1,3.0,3.0,6.0,0.8,0.9,18585.98967745255,35727.52693557346,19555.01732981974
Config1,3.0,4.0,4.0,0.4,0.6,18.911313433882153,21299.80641206986,9431.680816079375
Config1,3.0,4.0,4.0,0.4,0.8,6190.858621107139,42024.606902192034,10231.571015350955
Config1,3.0,4.0,4.0,0.4,0.9,17792.00175687326,42353.01994032753,20513.90173599997
Config1,3.0,4.0,4.0,0.6,0.6,30.008586212573576,26551.099694780936,5586.96344407888
Config1,3.0,4.0,4.0,0.6,0.8,12790.896032274482,46619.995130178184,13670.254427197058
Config1,3.0,4.0,4.0,0.6,0.9,18643.90814698621,48332.030887793204,19461.42901066199
Config1,3.0,4.0,4.0,0.8,0.6,351.24910852652374,18376.450243605046,726.5531929261197
Config1,3.0,4.0,4.0,0.8,0.8,17083.122496436637,0.0,17083.122496436634
Config1,3.0,4.0,4.0,0.8,0.9,20731.314994272867,0.0,20731.314994272867
Config1,3.0,4.0,5.0,0.4,0.6,17.05334506518087,9348.899650824009,5112.905206372867
Config1,3.0,4.0,5.0,0.4,0.8,247.1981317662129,35905.824680550235,6113.975904142598
Config1,3.0,4.0,5.0,0.4,0.9,16329.029483198383,39294.36658288478,19664.94713698938
