Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_stats_mean,sojournTimeU2_stats_mean,SoggiornoMedio_TuttiUtenti
Config1,3.0,2.0,5.0,0.6,0.9,18721.042906123414,41626.84390253102,20449.144449192398
Config1,3.0,2.0,5.0,0.8,0.6,35.91543404296334,10767.401726713786,1826.2504628510933
Config1,3.0,2.0,5.0,0.8,0.8,13648.317106414856,50563.33787068041,14035.51677742179
Config1,3.0,2.0,5.0,0.8,0.9,18919.109004290633,48283.53763612129,19211.6008753201
Config1,3.0,2.0,6.0,0.4,0.6,16.369282091564042,217.13947863268956,136.8306615097254
Config1,3.0,2.0,6.0,0.4,0.8,90.07228460894156,29646.260128450213,8676.338164601479
Config1,3.0,2.0,6.0,0.4,0.9,15356.41974105266,36856.324574589235,18975.270729176806
Config1,3.0,2.0,6.0,0.6,0.6,18.92783533393852,114.02212450932139,56.7828357424803
Config1,3.0,2.0,6.0,0.6,0.8,6476.022020263094,35150.93331962046,9550.60919020344
Config1,3.0,2.0,6.0,0.6,0.9,18260.806976141357,36698.550675684506,20199.74715609865
Config1,3.0,2.0,6.0,0.8,0.6,24.406344009436992,107.34247979061314,40.97626288213689
Config1,3.0,2.0,6.0,0.8,0.8,11859.931200514802,36007.44472819661,13137.748658209903
Config1,3.0,2.0,6.0,0.8,0.9,19011.10357995816,37510.24058106438,20003.737623687924
Config1,3.0,3.0,4.0,0.4,0.6,19.54107054646548,21692.90907749072,9565.874262633151
Config1,3.0,3.0,4.0,0.4,0.8,6777.267701420762,42675.79984711055,10819.578143144696
Config1,3.0,3.0,4.0,0.4,0.9,18140.12916002048,43613.72196126968,20964.61594834245
Config1,3.0,3.0,4.0,0.6,0.6,31.092456243319095,27246.350282886608,5831.411633444944
Config1,3.0,3.0,4.0,0.6,0.8,13148.105759194184,50066.056525685424,14169.1410023469
Config1,3.0,3.0,4.0,0.6,0.9,19015.98446039044,50444.120657470194,19859.812881368372
Config1,3.0,3.0,4.0,0.8,0.6,718.3815579869471,35398.868222753816,868.9512396683626
Config1,3.0,3.0,4.0,0.8,0.8,17407.04881777803,0.0,17407.04881777803
Config1,3.0,3.0,4.0,0.8,0.9,21129.037873188827,0.0,21129.037873188827
Config1,3.0,3.0,5.0,0.4,0.6,17.588070950392048,10404.438866286615,5678.724778348864
Config1,3.0,3.0,5.0,0.4,0.8,444.19208780884236,37258.43522316138,6445.519942537233
Config1,3.0,3.0,5.0,0.4,0.9,16877.655711581054,39654.711028865626,20170.086323076197
Config1,3.0,3.0,5.0,0.6,0.6,22.320550718839,10633.359348434684,3689.474512490111
Config1,3.0,3.0,5.0,0.6,0.8,10235.19428947254,40712.72362610291,12593.238778704217
Config1,3.0,3.0,5.0,0.6,0.9,18758.33661117149,41071.96042800003,20438.064522756926
Config1,3.0,3.0,5.0,0.8,0.6,36.92587251272342,11169.324059996698,1893.8570765322513
Config1,3.0,3.0,5.0,0.8,0.8,13728.476467092607,49303.03285731638,14115.09017187465
Config1,3.0,3.0,5.0,0.8,0.9,19048.613378668146,51511.997821576544,19417.759793006986
Config1,3.0,3.0,6.0,0.4,0.6,16.116740932341692,285.58763228811665,177.75585756016798
Config1,3.0,3.0,6.0,0.4,0.8,97.79480836340113,29170.596270928112,8655.032660980265
Config1,3.0,3.0,6.0,0.4,0.9,15213.689497581521,36997.69542341575,18781.58884255384
Config1,3.0,3.0,6.0,0.6,0.6,18.971074191592628,132.34318279126805,64.25570744143967
Config1,3.0,3.0,6.0,0.6,0.8,6593.202920145042,35018.47969629457,9626.804295593849
Config1,3.0,3.0,6.0,0.6,0.9,18116.78569175702,37334.04509250069,20162.89861239086
Config1,3.0,3.0,6.0,0.8,0.6,24.078409967958187,107.38880249265817,40.5678237174298
Config1,3.0,3.0,6.0,0.8,0.8,11933.28836237977,35656.65194398593,13143.545511727185
Config1,3.0,3.0,6.0,0.8,0.9,18889.22351466255,37299.36160022374,19846.665950695715
Config1,3.0,4.0,4.0,0.4,0.6,19.502602082788048,21851.504227467845,9718.766969917337
Config1,3.0,4.0,4.0,0.4,0.8,6715.812676053521,42948.26400405466,10756.76736901196
Config1,3.0,4.0,4.0,0.4,0.9,18230.615988232545,43445.04555854437,20922.375359207297
Config1,3.0,4.0,4.0,0.6,0.6,31.837246639586226,27384.637045382264,5793.370758768531
Config1,3.0,4.0,4.0,0.6,0.8,13130.011882619416,50062.21005170111,14035.13666629191
Config1,3.0,4.0,4.0,0.6,0.9,18978.164534203086,51126.55163679239,19821.1924736593
Config1,3.0,4.0,4.0,0.8,0.6,788.6352898083333,43258.89002503866,1031.0095537382629
Config1,3.0,4.0,4.0,0.8,0.8,17407.990472021967,0.0,17407.990472021964
Config1,3.0,4.0,4.0,0.8,0.9,21114.361024760936,0.0,21114.361024760936
Config1,3.0,4.0,5.0,0.4,0.6,17.45029541639913,10140.37758130824,5500.851929330147
Config1,3.0,4.0,5.0,0.4,0.8,428.6413186748491,37009.40166518356,6493.451013528375
Config1,3.0,4.0,5.0,0.4,0.9,16790.31567081012,39827.23758588073,20209.04826215648
Config1,3.0,4.0,5.0,0.6,0.6,22.68724679758683,10809.6301063446,3743.6012364704657
Config1,3.0,4.0,5.0,0.6,0.8,10344.421903500037,40561.57166295422,12647.371311772404
Config1,3.0,4.0,5.0,0.6,0.9,18954.28987438993,41409.80889543207,20646.4343478866
Config1,3.0,4.0,5.0,0.8,0.6,37.87214712099153,11672.44460125671,1969.9900103969292
Config1,3.0,4.0,5.0,0.8,0.8,13586.229653418894,51418.413223956784,14023.333549746118
Config1,3.0,4.0,5.0,0.8,0.9,18906.23168453942,52248.77035743393,19243.724289055826
Config1,3.0,4.0,6.0,0.4,0.6,16.232771704983428,196.88259265821193,124.67865141037728
Config1,3.0,4.0,6.0,0.4,0.8,92.22458859900966,29587.427684419974,8633.992699810877
Config1,3.0,4.0,6.0,0.4,0.9,15185.35289605001,36970.922213607366,18719.441105759088
Config1,3.0,4.0,6.0,0.6,0.6,18.96311723057885,135.8868739070063,66.0531047553674
Config1,3.0,4.0,6.0,0.6,0.8,6784.198876776305,34910.0710689022,9857.548402316914
Config1,3.0,4.0,6.0,0.6,0.9,18369.853166454708,36488.82022245663,20370.37238017316
Config1,3.0,4.0,6.0,0.8,0.6,23.924470663278072,102.62870610799979,39.590024401259214
Config1,3.0,4.0,6.0,0.8,0.8,11812.66213482062,35209.41242511516,13057.46593089935
Config1,3.0,4.0,6.0,0.8,0.9,18832.463683081027,37340.183062746575,19787.27535270825
Config1,3.5,2.0,4.0,0.4,0.6,22.305439099422028,21763.35897545402,9629.894514334215
Config1,3.5,2.0,4.0,0.4,0.8,9964.304202711746,37782.12431932035,15256.469158266164
Config1,3.5,2.0,4.0,0.4,0.9,18767.094225982117,39134.33028493314,22627.744734280164
Config1,3.5,2.0,4.0,0.6,0.6,41.55521031763514,27651.78505862697,5860.411992215072
Config1,3.5,2.0,4.0,0.6,0.8,14254.764928538436,39613.711820192075,16876.3129521209
Config1,3.5,2.0,4.0,0.6,0.9,19065.099285074586,40623.14461680076,21264.806179012565
Config1,3.5,2.0,4.0,0.8,0.6,1911.5963090746532,45894.18590502584,2786.943767742435
Config1,3.5,2.0,4.0,0.8,0.8,15231.92581287754,47669.190543064346,15932.539843106388
Config1,3.5,2.0,4.0,0.8,0.9,18482.540624373236,46836.001006852726,19186.51652124663
Config1,3.5,2.0,5.0,0.4,0.6,19.29994869529967,10367.95082537437,5651.290182731851
Config1,3.5,2.0,5.0,0.4,0.8,4519.932580235137,33558.62995440568,11133.460222171645
Config1,3.5,2.0,5.0,0.4,0.9,17876.541097557834,36051.51734210927,22001.18139843102
Config1,3.5,2.0,5.0,0.6,0.6,26.854560172391185,10790.24635630809,3731.8567853639793
Config1,3.5,2.0,5.0,0.6,0.8,12463.576316822384,33199.880643546436,15731.992549322762
Config1,3.5,2.0,5.0,0.6,0.9,18798.395209006754,35781.342631038715,21427.145579288448
Config1,3.5,2.0,5.0,0.8,0.6,53.51843492020451,11654.712776363473,1935.073107215868
Config1,3.5,2.0,5.0,0.8,0.8,14493.770197731574,32036.936109579394,16015.49636123334
Config1,3.5,2.0,5.0,0.8,0.9,18883.458506537725,34596.782418952454,20217.921855169585
Config1,3.5,2.0,6.0,0.4,0.6,17.832297905417732,212.93875414504427,135.07432049865022
Config1,3.5,2.0,6.0,0.4,0.8,337.27745165944737,29660.961738465354,8615.758917370033
Config1,3.5,2.0,6.0,0.4,0.9,16844.548803660113,33801.558461358414,21004.475078869717
Config1,3.5,2.0,6.0,0.6,0.6,21.937173407852548,118.08092711328426,59.981224333745146
Config1,3.5,2.0,6.0,0.6,0.8,9968.417752661988,29483.276206937364,13734.632592665163
Config1,3.5,2.0,6.0,0.6,0.9,18843.49666218959,32612.20124018139,21399.747002242468
Config1,3.5,2.0,6.0,0.8,0.6,29.990950148609585,99.04816739048252,43.54239906444295
Config1,3.5,2.0,6.0,0.8,0.8,13341.076681012868,24842.420767360756,14811.050656649675
Config1,3.5,2.0,6.0,0.8,0.9,18832.85424900004,29728.006641003583,20216.57429699259
Config1,3.5,3.0,4.0,0.4,0.6,22.05622641459721,21579.46595681544,9658.495807978288
Config1,3.5,3.0,4.0,0.4,0.8,9980.563197538964,37743.54579021061,15159.23514907806
Config1,3.5,3.0,4.0,0.4,0.9,18838.96038893087,38906.99200469434,22775.918852379356
Config1,3.5,3.0,4.0,0.6,0.6,43.303158004231555,27480.153592229668,5814.938764271253
Config1,3.5,3.0,4.0,0.6,0.8,14339.092747308765,39684.71388530253,16996.730935874526
Config1,3.5,3.0,4.0,0.6,0.9,19055.513926021828,40658.07598194487,21278.701839382593
Config1,3.5,3.0,4.0,0.8,0.6,1846.6597570423974,47722.13811310021,2885.486918882964
Config1,3.5,3.0,4.0,0.8,0.8,15356.86544378364,46245.40444110728,16002.026102042832
Config1,3.5,3.0,4.0,0.8,0.9,18527.17951919213,45995.495951480305,19150.309981274702
Config1,3.5,3.0,5.0,0.4,0.6,19.44805314696851,10513.785487844383,5739.956308286375
Config1,3.5,3.0,5.0,0.4,0.8,4970.102635883981,33963.00225367437,11606.409564627598
Config1,3.5,3.0,5.0,0.4,0.9,17841.46095230723,35909.88256978415,21973.2798534361
Config1,3.5,3.0,5.0,0.6,0.6,27.38161315346799,11065.353983348228,3824.862294732509
Config1,3.5,3.0,5.0,0.6,0.8,12438.930980868934,33718.7555823407,15734.232727032611
Config1,3.5,3.0,5.0,0.6,0.9,18803.55699206943,35730.75008739238,21435.868330245383
Config1,3.5,3.0,5.0,0.8,0.6,51.94143521635511,11869.378164079622,1983.7002566533497
Config1,3.5,3.0,5.0,0.8,0.8,14711.423205555535,32135.96334630404,16234.817319310097
Config1,3.5,3.0,5.0,0.8,0.9,18921.391610956776,34609.49345104489,20271.372873322944
Config1,3.5,3.0,6.0,0.4,0.6,17.782571529816572,177.0134343029839,113.26563617477849
Config1,3.5,3.0,6.0,0.4,0.8,321.7208666910298,29721.980307004043,8676.803344661557
Config1,3.5,3.0,6.0,0.4,0.9,16844.16312672133,33445.91310125747,20974.65160208606
Config1,3.5,3.0,6.0,0.6,0.6,21.93242249382175,133.26232576165737,66.31506072443017
Config1,3.5,3.0,6.0,0.6,0.8,9999.307920792637,29612.70406595046,13709.829366377404
Config1,3.5,3.0,6.0,0.6,0.9,18928.83336931716,32658.55037650493,21518.025362727374
Config1,3.5,3.0,6.0,0.8,0.6,29.720654265906788,88.69132582670292,41.355595759483684
Config1,3.5,3.0,6.0,0.8,0.8,13251.476160310334,25214.657316533918,14804.190805220305
Config1,3.5,3.0,6.0,0.8,0.9,19046.183351592594,29839.449497051774,20468.00088989547
Config1,3.5,4.0,4.0,0.4,0.6,22.790793778947954,21629.483453149063,9585.304673195487
Config1,3.5,4.0,4.0,0.4,0.8,9960.690751356204,37744.744590145776,15235.110314006126
Config1,3.5,4.0,4.0,0.4,0.9,18899.279633035498,39101.32520532101,22742.426781556645
Config1,3.5,4.0,4.0,0.6,0.6,42.72803088489224,27383.57314992214,5806.341857885221
Config1,3.5,4.0,4.0,0.6,0.8,14424.0682397925,39431.74182003424,17043.600909755456
Config1,3.5,4.0,4.0,0.6,0.9,19173.23910552021,40933.72518541147,21471.52537439088
Config1,3.5,4.0,4.0,0.8,0.6,1894.12687455114,45119.56920265234,2858.8408321716497
Config1,3.5,4.0,4.0,0.8,0.8,15268.500345336175,45859.83914994616,15976.004947770889
Config1,3.5,4.0,4.0,0.8,0.9,18482.084607913563,47402.56737201381,19043.520410193632
Config1,3.5,4.0,5.0,0.4,0.6,19.30095438929065,10225.66110246972,5539.11870943555
Config1,3.5,4.0,5.0,0.4,0.8,4911.452963544962,33697.51280059861,11411.913424752494
Config1,3.5,4.0,5.0,0.4,0.9,17949.72938250551,35498.1995315477,21906.67370104456
Config1,3.5,4.0,5.0,0.6,0.6,27.647049450013267,10498.48827762054,3597.4087879369267
Config1,3.5,4.0,5.0,0.6,0.8,12434.652786910094,33368.03160177456,15706.074635205225
Config1,3.5,4.0,5.0,0.6,0.9,19003.25082934925,35453.36564938224,21564.633517586462
Config1,3.5,4.0,5.0,0.8,0.6,55.859664828971454,11451.684450991195,1891.466857990404
Config1,3.5,4.0,5.0,0.8,0.8,14559.20158879263,31962.198642420586,16075.127036399477
Config1,3.5,4.0,5.0,0.8,0.9,18904.70615999319,34500.14152935409,20231.573688619435
Config1,3.5,4.0,6.0,0.4,0.6,17.781150611947517,225.31103308731494,142.21471130187228
Config1,3.5,4.0,6.0,0.4,0.8,301.7893553667949,29522.45046410827,8627.125321236426
Config1,3.5,4.0,6.0,0.4,0.9,16617.6283452917,33784.17428453206,20860.49166575959
Config1,3.5,4.0,6.0,0.6,0.6,22.11897620905006,145.472011755001,71.57896140559792
Config1,3.5,4.0,6.0,0.6,0.8,10016.290644060942,29367.520719111595,13657.35066563303
Config1,3.5,4.0,6.0,0.6,0.9,18730.085245621358,32502.936445316747,21351.544522869513
